Monthly Income,Savings & Investments,Fixed Expenses,Variable Expenses,Existing Loans & Liabilities,Spending Behavior,Investment Strategy,financial stability,payment consistency,spending & budgeting discipline,financial adaptability
80901,66987,26420,24446,323735,69.78282098,17.1444147,100,99.73038276,37.12562267,59.96341207
34658,9518,68418,24008,465373,30.72883606,2.004249396,0,99.50299293,0,0
80490,77597,69343,3326,30776,95.86780967,71.60178273,100,99.12036763,9.716734998,53.06124984
172510,53572,65214,30273,450022,82.45145209,10.63793453,75.70285781,99.1945474,44.64842618,37.8514289
140367,25398,44194,40545,286879,71.11500566,8.133163826,57.72439391,99.8369887,39.63039746,28.86219696
123780,83567,71842,31308,200846,74.70673776,29.38227156,84.17918888,99.65022386,16.66666667,42.08959444
107939,74385,28972,30523,73526,71.72199112,50.29037732,100,99.38139047,44.88090496,56.89741428
127733,74120,77804,6705,364934,94.75076918,16.88175031,91.86662804,99.7373007,33.83933674,45.93331402
111522,62578,33803,37223,74099,66.62272915,45.78531867,92.42481304,99.18246394,36.31211779,46.21240652
138017,84782,12796,11110,198262,91.950267,29.95364678,100,99.39879992,82.67894535,72.05380497
102099,14937,37750,11398,81658,88.83632553,15.46353331,66.49232608,99.45262342,51.86240805,33.24616304
154943,5011,59868,47199,318581,69.53783004,1.54855497,34.13319737,99.87888297,30.89910483,17.06659868
50912,41690,51286,13505,219965,73.47383721,15.93319447,54.62562854,99.23953992,0,27.31281427
93729,86107,42856,17383,55759,81.45397902,60.69600891,100,99.69887148,35.73067034,63.79935772
198140,8506,22836,15516,310343,92.16917331,2.667720457,84.93691329,99.47219612,80.6439891,42.46845665
53361,12530,56016,45367,2091,14.98097862,85.69865262,0,99.17029767,0,0
63289,20313,78216,30305,128621,52.11648154,13.63892731,0,99.64155434,0,0
195049,71806,22906,23934,95799,87.72923727,42.8423973,100,99.29659801,75.98552159,56.39993027
93834,12437,38461,38514,109467,58.95517616,10.20229033,31.22109257,99.4936468,17.96683505,15.61054628
165553,46285,36908,28620,457726,82.71248482,9.183331316,88.37653199,99.06418229,60.41871787,44.18826599
130520,98416,30499,17641,239890,86.48406375,29.0908231,100,99.44760939,63.11676371,69.25988354
70594,30426,36644,42979,74565,39.11805536,28.97962683,30.30994135,99.41189539,0,15.15497068
118958,70671,41920,38935,27113,67.26996083,72.27255993,91.43899528,99.20071716,32.03063266,45.71949764
152162,54404,69184,23328,187591,84.66897123,22.48145623,74.95563938,99.74104414,39.20164036,37.47781969
62518,46965,11921,18203,499436,70.88358553,8.59533566,100,99.57338891,51.81547714,63.46892095
101363,88265,71339,13904,170947,86.28296321,34.05127849,100,99.5807335,15.90323885,51.490682
178776,50053,50736,3619,64241,97.97567906,43.79319999,97.59363673,99.88386723,69.59603079,48.79681836
81383,41187,75666,35234,99440,56.70594596,29.28811679,14.33960409,99.64751223,0,7.169802047
191066,27563,68984,25983,472109,86.4010342,5.516218639,64.7221379,99.23551279,50.29623272,32.36106895
136577,88650,6821,2982,94200,97.81661627,48.48236259,100,99.06501184,92.82236394,78.86540193
97888,9902,48006,23423,84008,76.07163289,10.544138,37.14551324,99.82258104,27.02987087,18.57275662
121937,68134,16641,41554,199136,65.92174648,25.49257305,100,99.13550412,52.27453521,54.0754652
121460,77832,53976,5246,420208,95.6808826,15.62766043,100,99.88868325,51.24156101,57.66095834
101734,44683,41778,36959,277105,63.6709458,13.88585031,66.52643167,99.5894014,22.6050288,33.26321584
178901,85284,78058,11609,74711,93.51093622,53.30416576,97.55004164,99.03607365,49.87898335,48.77502082
42280,19117,53246,5521,112968,86.94181646,14.47325586,6.220435194,99.03513677,0,3.110217597
120123,82614,39691,27420,354566,77.17339727,18.89702182,100,99.77228839,44.13143195,56.45296904
52809,70963,21638,20610,175105,60.9725615,28.83877627,100,99.81152369,19.99848511,77.1876006
41192,18527,62490,2691,35167,93.46717809,34.50478638,0,99.25503095,0,0
34980,33965,18538,48585,450190,0,7.015315343,5.20869068,99.39150016,0,2.60434534
186353,18600,34808,35848,340910,80.76338991,5.173708659,72.06591791,99.30668537,62.08486045,36.03295895
167869,66834,54905,31882,45730,81.00780966,59.37422266,88.11394599,99.40886071,48.30075833,44.056973
66494,38480,59588,11229,282457,83.11276205,11.9898921,51.36854453,99.89145602,0,25.68427227
138072,20141,22032,47486,437052,65.60779883,4.405360537,64.23822354,99.70059948,49.65090677,32.11911177
115685,62474,47799,3387,71247,97.07222198,46.71966258,100,99.45552971,55.75398712,54.87876561
151758,58813,15534,42980,29443,71.67859355,66.63909536,100,99.4668469,61.44255987,50.0985121
169265,15197,30643,26522,119779,84.33107849,11.25903864,75.20574247,99.31522961,66.22751307,37.60287124
185056,10144,52021,47721,12544,74.21267076,44.71086037,51.58330451,99.8167743,46.10172056,25.79165226
156761,98877,29374,42375,321835,72.96840413,23.50230086,100,99.29661951,54.23032514,58.65266233
52743,37164,74691,32452,344577,38.47145593,9.735396512,0,99.57995045,0,0
154391,40644,51708,18154,395134,88.24154258,9.326767299,81.07532175,99.14496514,54.74995304,40.53766087
23585,82358,54000,15616,496516,33.78842485,14.22727571,100,99.69954621,0,77.01293195
164179,99120,25540,2530,402103,98.45899902,19.77562881,100,99.02320378,82.9028073,71.63796832
22658,50398,29724,24583,185808,0,21.33646055,82.74781534,99.41886793,0,41.37390767
153485,34432,63768,23056,227740,84.97833665,13.13336283,65.86506825,99.12632689,43.43160569,32.93253412
110465,23202,28972,27449,3498,75.15140542,86.8988764,69.9280315,99.50737772,48.9240936,34.96401575
54468,72672,24685,22059,411049,59.50099141,15.02353629,100,99.29199427,14.18080341,73.80113094
66377,71574,11705,39805,238552,40.03193877,23.0790066,100,99.27961602,22.39781852,65.11366889
64772,24526,48867,19344,102258,70.13524362,19.34471227,32.55573396,99.6993591,0,16.27786698
77746,84592,24493,43497,275488,44.05242713,23.49255721,100,99.77337072,12.54855555,60.67707663
168064,70121,26802,3734,94573,97.77822734,42.57653588,100,99.01899338,81.83073115,61.77676361
137258,33513,51362,40794,471028,70.27932798,6.64227486,57.27535007,99.49299648,32.85928689,28.63767504
145419,56853,77965,46104,263753,68.29575227,17.73298067,53.77770443,99.68410837,14.68171284,26.88885221
143835,81472,46602,30619,475079,78.71241353,14.63873032,100,99.23434055,46.31278896,51.4777349
90984,72037,6966,43746,236211,51.91901873,23.36981911,100,99.25101837,44.26272751,61.71909347
91126,24064,65955,3261,7990,96.42143845,75.07331378,50.45102386,99.04988785,24.04363189,25.22551193
167606,99672,31085,43620,402476,73.97467871,19.84912815,100,99.85379601,55.42820663,57.44812238
186083,93563,25132,16702,100752,91.02443533,48.15016854,100,99.00374527,77.51863416,63.89944272
65558,26611,76292,32197,72014,50.88776351,26.98200253,0,99.57717573,0,0
82481,33910,38257,48515,417920,41.18039306,7.50503508,35.91008838,99.27047271,0,17.95504419
25824,80740,35785,37231,219562,0,26.88626782,100,99.18524223,0,64.95508055
24033,23436,11089,4869,483734,79.74035701,4.620935781,100,99.31395806,33.59963384,65.55777473
32146,9049,37848,42663,456294,0,1.944587111,0,99.74578241,0,0
26349,89557,74564,18534,400576,29.65956962,18.27197924,86.56115982,99.01208876,0,43.28057991
164012,51128,50740,48286,113093,70.55947126,31.13365526,70.79603931,99.64400288,39.62271053,35.39801966
113423,42156,60939,12380,289908,89.0851062,12.6951431,72.52497289,99.2157821,35.35790801,36.26248644
169110,7075,70572,9449,487109,94.41251257,1.431652988,56.86476258,99.57581946,52.68109515,28.43238129
48201,28838,5647,44172,442037,8.358747744,6.124342978,56.47185743,99.29815236,0,28.23592872
106906,54574,33325,7604,404842,92.88720932,11.8789942,100,99.3499387,61.71496455,56.38177464
36353,72451,30746,35745,194303,1.672489203,27.16023002,100,99.00386887,0,58.19739774
141213,36871,51463,9812,250075,93.05163122,12.849456,82.71830497,99.64666408,56.60810265,41.35915249
88287,71610,34732,25082,262101,71.59038137,21.45868731,100,99.081886,32.25050121,56.68048524
57050,89319,46889,16322,165779,71.39000876,35.01360262,100,99.28656075,0,72.88168273
24392,83141,58992,11124,433622,54.39488357,16.08880667,100,99.69772203,0,76.69932765
193787,24597,56484,13501,467711,93.03307239,4.996262502,76.57840825,99.86708561,63.88560636,38.28920413
141018,69169,15233,2639,357499,98.1286077,16.21143371,100,99.22737252,87.3264406,68.18810365
95669,9795,49867,17219,332199,82.00148428,2.864085335,40.11539788,99.4530611,29.87697164,20.05769894
162547,70902,59458,31770,480110,80.45488382,12.86759635,87.49530905,99.72110574,43.87592512,43.74765452
99055,19607,43490,25284,438585,74.47478673,4.279210462,50.36393923,99.23160633,30.56988542,25.18196961
108099,57335,45168,29522,483626,72.68984912,10.59873078,83.94527239,99.41345423,30.90592882,41.97263619
169521,56444,55861,26376,344841,84.44086573,14.06581357,84.78477593,99.6194343,51.48860613,42.39238796
126602,93805,37261,31756,198475,74.91666798,32.09422472,100,99.39939491,45.48506343,59.78973476
168627,26422,44424,45540,43138,72.9936487,37.98447384,62.3180155,99.46279057,46.64911313,31.15900775
56020,12759,63613,19808,488428,64.64119957,2.545756374,0,99.51094274,0,0
131426,79068,37293,15463,255502,88.23444372,23.6327226,100,99.17083149,59.85877985,60.01019585
80048,67362,23063,33335,438114,58.35623626,13.32644873,100,99.79197158,29.54477314,56.84839097
41654,51963,53704,43771,303096,0,14.63503249,0,99.33659658,0,0
101214,38906,76519,18470,498247,81.75153635,7.243001528,44.58968127,99.52549819,6.150334934,22.29484063
99697,24008,63696,44239,250481,55.62654844,8.746434283,15.81792832,99.36809511,0,7.908964161
131201,77726,20589,25174,393926,80.81264625,16.47952304,100,99.68717092,65.11993049,62.1809285
88608,99993,32071,29799,464071,66.36985374,17.72724372,100,99.46018891,30.17560491,71.51216594
110684,80787,15115,47686,273269,56.91698891,22.81757688,100,99.84065095,43.26099527,58.12493224
100086,82375,34215,39809,382120,60.22520632,17.73431361,100,99.80437622,26.03960594,54.17191216
125081,32866,39591,43701,249025,65.06183993,11.65911647,59.68532391,99.53626736,33.40955061,29.84266196
60142,70842,48232,30491,468411,49.30165276,13.13706182,86.89601277,99.64716434,0,43.44800638
197991,55999,5727,39964,476007,79.81524413,10.52600911,100,99.8239733,76.92268841,52.60314863
28592,30709,61284,33984,274692,0,10.05530434,0,99.74865659,0,0
166399,14462,35445,18144,343479,89.09608832,4.040330669,76.48603657,99.65240068,67.79487857,38.24301829
109656,29410,6183,33891,164641,69.09334647,15.15580956,90.27504195,99.86991456,63.45480411,45.13752097
77265,31169,44352,5985,342225,92.25393128,8.34748282,75.19187213,99.628593,34.85148515,37.59593606
196372,73912,15503,25997,418552,86.76135091,15.00860977,100,99.22450619,78.86664087,58.25270405
89521,59691,49867,26341,216997,70.57561913,21.57339675,81.54958055,99.72049685,14.87137096,40.77479027
60444,31640,25835,39231,247666,35.09529482,11.32807745,44.69922573,99.29239981,0,22.34961286
29601,78323,41154,20723,114883,29.99222999,40.53859611,100,99.17335434,0,77.77946691
102367,10727,7713,13758,372830,86.56012191,2.796716003,89.50443014,99.30688625,79.02546719,44.75221507
137207,48579,11465,32338,126986,76.43123164,27.6700937,100,99.46409115,68.07524397,51.74043598
119224,39412,75378,40314,59564,66.18633832,39.81975428,36.01959337,99.32937672,2.962490774,18.00979669
139420,87999,57566,24616,457943,82.34399656,16.11874521,100,99.02119306,41.0543681,52.08614259
173990,64045,16860,5282,322837,96.96419334,16.55414312,100,99.07357135,87.27398126,62.04178401
34006,69206,52212,20037,381049,41.07804505,15.37040122,91.05157913,99.02909574,0,45.52578957
39942,27226,62101,30197,306168,24.39787692,8.166313731,0,99.52846143,0,0
39995,72846,44182,36538,277341,8.643580448,20.80202863,80.31253907,99.1028093,0,40.15626953
126337,13892,53290,24152,113146,80.88287675,10.93531069,49.69802987,99.04854464,38.70204295,24.84901494
25953,19502,74572,4496,118924,82.67637653,14.0883938,0,99.09335496,0,0
41129,91693,31322,48195,262284,0,25.90366041,100,99.24593573,0,64.80220769
30093,7422,30430,48865,35511,0,17.2874013,0,99.01437986,0,0
193983,73674,36976,4156,58560,97.85754422,55.7148691,100,99.15388016,78.79608007,58.38784842
21162,65716,20796,9977,14113,52.85417257,82.32096105,100,99.72078713,0,100
102915,95315,68002,2649,198904,97.42603119,32.39593636,100,99.71282175,31.35014332,61.98270417
60023,11268,36800,14229,33033,76.29408727,25.43509176,33.75705979,99.00611784,14.98425604,16.8785299
197289,54870,53740,22926,297930,88.3794839,15.55272109,88.95224772,99.44995266,61.14025617,44.47612386
175531,44398,58403,20116,100736,88.53991603,30.59104,80.56126838,99.46708809,55.26773049,40.28063419
131878,29606,31269,45895,334943,65.19889595,8.121267649,63.93788198,99.37546101,41.48834529,31.96894099
104927,92623,32230,29536,378626,71.85090587,19.65478972,100,99.32118716,41.13431243,64.70403233
63224,87585,75214,33145,166206,47.57528787,34.51068005,67.14222447,99.87615765,0,33.57111224
143950,17788,43537,13833,382599,90.39041334,4.442701686,72.50295241,99.01391008,60.14588399,36.25147621
174351,40634,48028,48293,458097,72.30127731,8.1474783,68.06040688,99.7151454,44.75454686,34.03020344
140749,71971,75123,36477,205186,74.08365246,25.96759238,71.84420493,99.76981697,20.70991623,35.92210247
187418,36746,59970,38505,308225,79.45501499,10.65190987,67.06346242,99.27760179,47.4570212,33.53173121
110019,80993,76602,23619,167370,78.53188995,32.61073509,82.52301875,99.29641437,8.905734464,41.26150938
108978,44081,48535,20974,30749,80.75391363,58.9081919,76.66685019,99.5387339,36.21740168,38.33342509
28427,73479,28895,18548,171000,34.75217223,30.05534218,100,99.28563219,0,95.79449115
115769,62230,58337,19623,249602,83.04986654,19.9562585,86.4125975,99.03799213,32.65900198,43.20629875
147691,34528,6614,40537,468379,72.55282989,6.86568292,91.45310141,99.63448807,68.07456108,45.7265507
163956,9952,14902,5970,118017,96.35877918,7.776883464,93.3396765,99.39619605,87.2697553,46.66983825
135289,24971,18821,21930,387260,83.79025641,6.057525999,88.33608054,99.56127681,69.87855628,44.16804027
152811,80815,60130,21287,195922,86.06972011,29.20281712,99.6060493,99.70115825,46.72045861,49.80302465
46323,24434,74215,41427,301061,10.56926365,7.506720533,0,99.66241269,0,0
116222,72367,47708,25433,298210,78.11687976,19.52819522,99.33403314,99.11008966,37.0678529,49.66701657
58165,6366,66266,40759,352144,29.92521276,1.775682687,0,99.85407398,0,0
24675,68882,52114,46799,399954,0,14.69213115,0,99.41469338,0,0
29035,60822,5148,41233,12820,0,82.59145596,100,99.23452973,0,74.86826244
162130,73441,71768,37065,242588,77.13871585,23.23869012,78.17060384,99.5121584,32.87300315,39.08530192
198261,93114,78248,43885,368552,77.86503649,20.1691266,85.36323331,99.27848715,38.39786948,42.68161666
108079,18575,52092,37470,66281,65.33091535,21.89002545,34.31934048,99.89301775,17.13283802,17.15967024
68847,86044,59259,6894,145284,89.98649179,37.19567022,100,99.80578613,3.913024533,64.44580011
70069,57520,68939,9891,496584,85.88391443,10.38072275,69.58712127,99.30791676,0,34.79356063
65656,46907,26359,12698,309947,80.65980261,13.14459135,100,99.82108517,40.51267211,55.97812843
133252,90090,72880,17931,20169,86.54354156,81.7076157,99.45891994,99.12545531,31.85017861,49.72945997
183492,75301,55516,3643,315150,98.01462734,19.2856466,100,99.30725376,67.75935736,54.39855689
42297,50829,21581,12269,345645,70.99321465,12.8202606,100,99.63600649,19.9706835,70.07116344
133061,41011,6148,13532,73157,89.83022824,35.92162427,100,99.4058633,85.209791,58.01549665
93687,67045,24840,10926,5475,88.33776298,92.45035852,100,99.67535678,61.82394569,66.69335127
83400,90548,63030,10047,143481,87.95323741,38.69093147,100,99.65369799,12.37769784,60.47422062
185003,9912,49711,34084,436036,81.57651498,2.222680671,60.06389086,99.05174654,54.7061399,30.03194543
171022,96995,76027,18766,130014,89.02714271,42.72738085,100,99.37258159,44.57262808,50.64377682
193189,31151,22741,49622,271626,74.31427255,10.2884301,78.66752248,99.63599368,62.54289841,39.33376124
66767,99480,12388,8247,424837,87.64808963,18.97325473,100,99.66315656,69.09401351,100
34493,57708,45095,25775,442467,25.27469342,11.53756185,61.84153306,99.15930319,0,30.92076653
147126,41629,52732,15724,195901,89.31256202,17.52578622,81.76596931,99.47738327,53.47117437,40.88298465
114417,46054,43796,25187,33027,77.98666282,58.2364917,79.96014578,99.68478633,39.70913413,39.98007289
159779,76787,64362,45898,337198,71.27407231,18.54825658,79.05043842,99.63654702,30.99218295,39.52521921
139649,14897,52196,39927,102015,71.40903265,12.74206241,44.69992624,99.54478944,34.03246711,22.34996312
21755,59963,13550,29193,89939,0,40.00146763,100,99.46572111,0,89.57710871
168190,40589,76946,24399,309160,85.49319222,11.60517971,63.87656817,99.48281735,39.7437422,31.93828408
133116,42223,51256,42264,413025,68.2502479,9.274724985,61.46443703,99.46339068,29.74548514,30.73221852
114393,38076,74851,24799,470126,78.32122595,7.49229637,46.17327983,99.46909326,12.88802637,23.08663992
39604,21382,22891,16847,353791,57.46136754,5.699237418,53.65114635,99.71807051,0,26.82557317
176302,98085,10015,15991,346981,90.92976824,22.03830443,100,99.16311249,85.24917471,70.44191217
119511,41285,23553,4682,19865,96.08236899,67.51430908,100,99.66422687,76.37455966,55.45974848
92295,85169,66472,26794,36172,70.96917493,70.1897957,91.22704372,99.55055393,0,45.61352186
49011,79139,22399,18704,39250,61.8371386,66.84658203,100,99.52792907,16.13515333,88.8035339
77414,15919,44764,26961,37745,65.17296613,29.66420692,27.91226393,99.78575894,7.348799959,13.95613197
169483,43496,39188,45920,351252,72.90583716,11.01867521,75.44768502,99.076097,49.78375412,37.72384251
175630,80526,69993,36768,408530,79.06508,16.46559903,85.06234698,99.78809665,39.21254911,42.53117349
110936,62229,59852,27577,85729,75.14152304,42.05855716,77.2841999,99.55819626,21.18969496,38.64209995
97207,34942,33322,36123,351542,62.83909595,9.040995229,64.5056426,99.22588898,28.55967163,32.2528213
24965,90253,78959,28079,213907,0,29.67286954,32.76587222,99.25104177,0,16.38293611
38938,85461,67875,38652,451113,0.734501002,15.92716009,45.89860804,99.33825564,0,22.94930402
81256,44473,74862,49693,370285,38.84390076,10.72263826,1.444816383,99.38892866,0,0.722408191
31236,17832,53560,6651,109564,78.70726085,13.99729976,0,99.10232615,0,0
145241,54735,74592,3787,108765,97.39260952,33.47706422,83.72085017,99.65521782,46.03521044,41.86042509
168365,16765,43039,7377,472220,95.61844801,3.428530528,80.01306685,99.11399971,70.05553411,40.00653342
126264,8482,29811,13316,23901,89.45384274,26.19275546,72.56145853,99.2543941,65.84378762,36.28072927
150599,58311,67559,21203,239835,85.92088925,19.55786762,79.78007822,99.080581,41.06069761,39.89003911
186016,93356,7985,27525,385931,85.20288577,19.47809976,100,99.52005067,80.91024428,65.54866248
156549,94953,41240,39175,126228,74.97588614,42.92999851,100,99.67448911,48.63269647,54.64327463
22095,41933,71936,4802,146240,78.26657615,22.28428095,0,99.11644796,0,0
174290,19059,33214,41892,457057,75.9641976,4.003016072,67.842676,99.78650197,56.9074531,33.921338
54013,31322,27210,25834,443457,52.1707737,6.597174685,59.78375576,99.75326067,1.794012553,29.89187788
24472,31700,28050,29872,240138,0,11.66135713,0,99.23857437,0,0
107127,71529,48510,40717,329697,61.99184146,17.82760838,83.47942162,99.51452088,16.70913962,41.73971081
136891,33784,76823,13235,346963,90.33172378,8.873083701,58.89138073,99.89179205,34.21189121,29.44569037
47370,68206,76080,6309,162160,86.68144395,29.6076678,70.05910914,99.48321492,0,35.02955457
105690,74394,31584,46936,61745,55.59087899,54.64561955,96.09613019,99.69061685,25.70725707,48.0480651
118798,19871,78997,43083,393473,63.73423795,4.807375939,13.9640398,99.1393728,0,6.982019899
55930,60514,11472,19094,366557,65.86089755,14.1695409,100,99.2979461,45.34954407,76.77275165
33252,66328,28832,16041,478847,51.75929267,12.1663686,100,99.15356691,0,82.26121737
106167,73422,39540,24978,28930,76.47291531,71.73479756,100,99.88122712,39.22970415,54.19339343
110885,95090,74827,33274,228859,69.9923344,29.35338587,88.26622176,99.16141918,2.510709293,44.13311088
154582,81548,14834,20512,59621,86.73066722,57.76622346,100,99.83250433,77.13446585,64.94417203
92325,47989,56529,4527,464396,95.09666937,9.365808913,85.84673707,99.80044807,33.86839968,42.92336854
173297,71432,35790,10363,94991,94.02009267,42.92195189,100,99.8468362,73.36768669,57.29354807
112980,46837,31670,9860,88277,91.27279164,34.66480157,100,99.88559159,63.24128164,52.34864578
188568,7402,51468,28066,88988,85.11624454,7.679219836,61.74748632,99.2277814,57.82211192,30.87374316
75952,67544,51680,29992,236532,60.51190225,22.21286784,81.39877818,99.81248417,0,40.69938909
97825,47828,41548,27817,386395,71.56452849,11.01461691,77.98415538,99.21992596,29.0927677,38.99207769
118359,81654,53736,18019,355508,84.77597817,18.67820167,100,99.06550659,39.37512145,54.18176902
34323,18815,52835,9188,462752,73.2307782,3.907036819,0,99.43426639,0,0
164958,92312,41949,44439,190939,73.06041538,32.5901762,100,99.84865424,47.6303059,51.79560858
116610,11469,67069,47332,241508,59.40999914,4.533613728,11.72969728,99.6683339,1.894348684,5.864848641
84069,59579,74801,9702,331544,88.45947971,15.232804,70.35292438,99.07427217,0,35.17646219
164038,25566,75630,11742,211110,92.84190249,10.80210921,62.32214487,99.84915756,46.73673173,31.16107243
54832,28105,47924,46277,221922,15.60220309,11.240786,0,99.89652701,0,0
28520,86037,54827,32839,369845,0,18.87264687,94.28821879,99.56598929,0,47.1441094
83749,67646,7398,18555,421247,77.84451158,13.83656547,100,99.57599952,69.01097327,74.8916405
108090,20308,51682,24198,316347,77.61310019,6.032288248,48.58728837,99.37473963,29.79924137,24.29364419
68167,15660,19652,17111,463017,74.89841125,3.271517119,69.04220517,99.01026213,46.06921238,34.52110259
30774,41591,76485,32788,211596,0,16.42698875,0,99.22801342,0,0
142450,5746,55756,19629,125635,86.22042822,4.373539553,51.11337311,99.02831288,47.07967708,25.55668656
116846,32262,44716,37359,474584,68.02714684,6.365247038,57.3686733,99.62420147,29.75797203,28.68433665
65124,35646,20566,18113,129637,72.18690498,21.5666463,95.34273079,99.53280034,40.60714944,47.6713654
148421,37414,9157,2683,32423,98.19230432,53.57332073,100,99.45801747,92.02269221,58.61535767
77645,48969,36810,13434,10055,82.6981776,82.96455679,98.35791101,99.58148363,35.29010239,49.1789555
117574,55055,55785,41224,459323,64.93782639,10.70321826,64.31694082,99.2577313,17.49111198,32.15847041
41595,94286,7287,11006,398011,73.54008895,19.15225971,100,99.61447517,56.02115639,100
67392,63767,55971,31725,260988,52.92467949,19.63541747,64.49281814,99.54625431,0,32.24640907
167567,73858,46001,7889,98225,95.29203244,42.91998629,100,99.2831799,67.83972978,55.95821373
73352,35419,29706,28233,175288,61.51025194,16.80959816,69.29872396,99.15172362,21.01237867,34.64936198
174016,34339,58867,36376,271244,79.09617506,11.23720888,65.00091946,99.60575707,45.26767654,32.50045973
58272,83811,50185,22513,489083,61.36566447,14.62940788,100,99.47673659,0,59.53545442
91217,44130,21026,12336,342569,86.47620509,11.41197676,100,99.18212512,63.42567723,55.90240854
177526,97156,35206,42460,129268,76.08237667,42.90887892,100,99.76261054,56.25091536,55.48933677
161187,7524,6936,22698,77229,85.91821921,8.877561856,86.2830129,99.34553008,81.61514266,43.14150645
169042,80292,6775,3242,263844,98.08213343,23.3314736,100,99.39707025,94.07425374,70.7862543
185789,9869,51640,22109,443915,88.09994133,2.174823264,65.6169095,99.3284882,60.30496962,32.80845475
112349,31105,62657,13801,327979,87.71595653,8.662318566,59.63203945,99.7814974,31.94598973,29.81601972
124044,27215,51526,44279,499165,64.30379543,5.170219233,44.70510464,99.78408529,22.76530908,22.35255232
199234,93739,75071,40521,66396,79.66160394,58.537484,89.03149061,99.26917869,41.98179026,44.5157453
120572,94806,56418,24971,229185,79.28955313,29.26192394,100,99.76658507,32.4975948,55.56389543
180270,40508,16746,2612,165866,98.5510623,19.62844157,100,99.41263016,89.26166306,55.8662007
113779,63485,54205,37431,48866,67.10201355,56.5059501,75.25817594,99.33940622,19.46141204,37.62908797
122296,13117,25904,30109,65145,75.38022503,16.76036902,64.92444561,99.25407242,54.19882907,32.4622228
197698,43296,11694,23395,234670,88.16629404,15.5760057,100,99.04503528,82.25121144,52.07564062
82340,89290,34355,39183,138595,52.41316493,39.18204357,100,99.41085321,10.68982269,59.56521739
113695,56683,6942,42298,113280,62.79695677,33.35019975,100,99.73172239,56.69114737,53.27323101
140175,26869,65184,5139,270874,96.33386838,9.024225591,69.00017835,99.74018998,49.83199572,34.50008917
109739,79428,19150,22561,427143,79.44121962,15.67953949,100,99.45172759,61.99072344,67.18486591
141919,76578,42773,20916,266902,85.26201566,22.29474787,100,99.80840057,55.12299269,54.54097055
80692,40047,15321,44866,256554,44.39845338,13.5019774,75.04089625,99.89707899,25.41144104,37.52044812
110767,47966,56963,45999,491404,58.47228868,8.892967722,50.34983343,99.41595417,7.046322461,25.17491672
57552,63675,25681,46666,178002,18.91506811,26.34714929,84.93188768,99.18767992,0,42.46594384
133625,22453,16097,22298,128793,83.31300281,14.84535128,88.06959775,99.18156511,71.2666043,44.03479888
72690,34686,35935,48800,281776,32.86559362,10.96055767,31.14733801,99.03529066,0,15.57366901
117039,25448,79155,17824,80117,84.77088834,24.10647468,38.88276557,99.68056685,17.13958595,19.44138279
189853,94977,51650,3879,235172,97.95684029,28.76791994,100,99.27554296,70.75158149,60.38909051
108773,82114,23260,21865,429952,79.89850422,16.03582351,100,99.81193678,58.51452107,67.00284078
45314,62764,65397,36798,259825,18.79330891,19.45633608,12.98274264,99.73348807,0,6.49137132
49424,89129,15844,23930,487249,51.58222726,15.46363671,100,99.38423346,19.52492716,99.93019586
113513,90469,69585,20634,383294,81.82234634,19.09583484,100,99.72710922,20.52099759,50.11011955
46811,67508,21571,9964,213706,78.71440473,24.0059172,100,99.75424637,32.63335541,88.42366111
115795,57809,20684,48087,408521,58.47230019,12.39658611,90.53327,99.54413669,40.60969817,45.266635
101065,6297,14688,49808,148109,50.71686538,4.078209396,42.41428783,99.5140525,36.18364419,21.20714392
174175,88641,48142,23703,131607,86.39127314,40.24599542,100,99.57222025,58.75125592,54.82158748
58348,66867,26000,22004,216198,62.28833893,23.62248953,100,99.32359073,17.72811407,66.16422157
83217,92732,72739,3922,128771,95.28702068,41.86489574,100,99.15811767,7.878197964,59.65607989
70506,13466,69097,22211,309382,68.49771651,4.171003073,0,99.20769557,0,0
197643,82049,63031,20877,412832,89.43701522,16.57954134,99.05941521,99.2835897,57.54567579,49.5297076
103181,64448,71720,35822,233617,65.28236788,21.6221294,58.23455869,99.18334793,0,29.11727934
157409,21306,29585,4064,151400,97.41819083,12.33657198,92.15864404,99.79638359,78.62320452,46.07932202
61359,35291,31956,28832,294666,53.01096824,10.6956361,58.44619371,99.46555275,0.93058883,29.22309686
82897,53625,51484,38945,170238,53.02001279,23.95438281,55.60273593,99.57955338,0,27.80136796
52443,68176,72714,28732,361108,45.21289781,15.88132798,36.55969338,99.35776993,0,18.27984669
136268,68008,62263,38484,69035,71.75859336,49.62530009,75.97455015,99.41334896,26.067015,37.98727508
153072,6331,8972,35877,269515,76.56201003,2.295121191,74.83667816,99.70484249,70.700716,37.41833908
74473,68947,39863,14038,417782,81.15021551,14.16537745,100,99.70175112,27.623434,60.10164758
128540,47568,75725,10646,478,91.71775323,99.00512009,69.81250972,99.15431573,32.80613039,34.90625486
56468,36140,20171,40051,112103,29.07310335,24.37889141,57.35283701,99.47467625,0,28.6764185
158522,76198,11237,2409,303208,98.48033711,20.08349894,100,99.57121508,91.39173112,69.7297536
163801,38151,78887,34018,333160,79.23211702,10.27467541,54.36291598,99.68560255,31.07184938,27.18145799
25976,62412,24976,39170,451265,0,12.1500476,93.32460733,99.58063157,0,46.66230366
195408,16145,9487,14311,63606,92.67634897,20.24426026,96.08357897,99.45673526,87.82137886,48.04178949
